thresh,helpers,weight,protein,COMBIND,GLIDE,COMBIND+2D,GLIDE+2D
0.275,5,75.0,pnph,0.6261421974782315,0.3558461980853618,0.6880697656840848,0.6176919243163309
0.275,5,75.0,ppara,0.24829861411339363,0.21724767404297718,0.2776975850532637,0.2549555661278108
0.275,5,75.0,pparg,0.1553542260458787,0.14355686932483613,0.14513006217961733,0.11493495157269211
0.275,5,75.0,prgr,0.2844004143114286,0.3015443585481215,0.24824939495664794,0.2186707707977135
0.275,5,75.0,ptn1,0.25219887413965647,0.30488453440579677,0.2264894060540536,0.22234324930828278
0.275,5,75.0,pyrd,0.06733935644455089,0.07397537349972022,0.06263170532456724,0.06200127496141902
0.275,5,75.0,rock1,0.5269622129900174,0.5679773116327338,0.6118702972957313,0.5170861416092143
0.275,5,75.0,src,0.11954245261420153,0.17904790935118936,0.11607432295685993,0.12514863914074462
0.275,5,75.0,thrb,0.42636305146352943,0.32161428788794794,0.41087510714968445,0.2944094855259123
0.275,5,75.0,try1,0.31469755766212903,0.2132471365383548,0.2695469579600471,0.19072410594545644
0.275,5,75.0,tryb1,0.3449130892034935,0.4695498476090849,0.5229884502893704,0.33496744469902806
0.275,5,75.0,tysy,0.2835730952926418,0.2406545145293552,0.2877168776398442,0.23281570259053702
0.275,5,75.0,urok,0.5175589493994851,0.33627375828758566,0.4881288945042697,0.3877588581177032
0.275,5,75.0,vgfr2,0.0887252288746587,0.09888824381420629,0.1212657980283531,0.13600634439428866
0.275,5,80.0,aa2ar,0.3977627790648329,0.29015949840268673,0.40816584557926516,0.3565349046890608
0.275,5,80.0,abl1,0.2868230325716592,0.305654674468142,0.28048539791668364,0.2576831496655137
0.275,5,80.0,ace,0.188559442037459,0.13917108389440103,0.1780534635682735,0.14381805294629593
0.275,5,80.0,aces,0.06338105554679349,0.08567115585097414,0.1026120714706296,0.1244685667136262
0.275,5,80.0,ada17,0.12747669313293314,0.0762360750837234,0.05360997494799162,0.012928944931636054
0.275,5,80.0,adrb1,0.2806046248448331,0.08033542887968728,0.2096292887714603,0.09668947393454197
0.275,5,80.0,adrb2,0.24753495432756395,0.1335752492671857,0.2169765988102419,0.16047818208723005
0.275,5,80.0,akt1,0.10226825876824183,0.14763257199317043,0.12040324821262756,0.1526338745050001
0.275,5,80.0,akt2,0.5569102628837436,0.5686953638416493,0.5830136950346448,0.4491286971778733
0.275,5,80.0,aldr,0.04089466432681564,0.03652092517466308,0.1688184355526712,0.17399956905317715
0.275,5,80.0,andr,0.2248239218908191,0.24780585286141435,0.2326653072350477,0.24964507403246738
0.275,5,80.0,aofb,0.13520112352123156,0.10513125264677312,0.15811732052372496,0.14229618076744227
0.275,5,80.0,bace1,0.18138618329643974,0.1296438838925013,0.14812978149569014,0.10803221748387855
0.275,5,80.0,braf,0.21235120040155245,0.21131425442159493,0.3014113835673613,0.33217858533933475
0.275,5,80.0,cah2,-0.01653860781410963,-0.00823714149409191,0.2619109173241592,0.3462411528979752
0.275,5,80.0,casp3,0.10640513423741334,0.08799505644063194,0.11635779041663596,0.1169346754270347
0.275,5,80.0,cdk2,0.3457407823807231,0.2821132319330196,0.27609102467626934,0.18945505036259785
0.275,5,80.0,cp2c9,0.02315465960738735,0.029670356978394995,0.09100884146947628,0.1099015966133362
0.275,5,80.0,cp3a4,0.101946126837751,0.13608800669552248,0.05768282249705311,0.06045934058078208
0.275,5,80.0,csf1r,0.14579858923459854,0.1822106230206374,0.23751799141576302,0.24370318037755245
0.275,5,80.0,def,0.41422592802959046,0.5420251794874253,0.4473193454576879,0.3610453588756347
0.275,5,80.0,dhi1,0.12278078547079621,0.1194169308254089,0.20609205741028727,0.21623764411022345
0.275,5,80.0,dpp4,0.265499113777688,0.300748135394188,0.3900535493770734,0.34956943116612216
0.275,5,80.0,drd3,0.1186409252820451,0.07474105942383069,0.20526378671299916,0.17551621877477272
0.275,5,80.0,dyr,0.5442639478265094,0.20948250387937797,0.41921780645219964,0.24522824555133968
0.275,5,80.0,egfr,0.18641252961401425,0.1337763148522923,0.20929957281642125,0.17403203917315932
0.275,5,80.0,esr1,0.37979564635798313,0.32471626368024775,0.24469398718880214,0.18256060757396247
0.275,5,80.0,esr2,0.47799659339665845,0.3751211940179774,0.2596654890187285,0.18455928313827125
0.275,5,80.0,fa10,0.4235439435285545,0.42204235511966226,0.45325095239845936,0.4616384971353849
0.275,5,80.0,fgfr1,0.19779933814350112,0.11060001732210428,0.24875139267173418,0.23032569586653528
0.275,5,80.0,fnta,0.050635404494275615,0.130626145496808,0.10290122545503308,0.1435762250860298
0.275,5,80.0,gcr,0.1788556981161758,0.10678279510771801,0.16231744856606842,0.1141910602487276
0.275,5,80.0,glcm,0.2737994361450502,0.1490522203374273,0.2405184160632409,0.12394951064756457
0.275,5,80.0,grik1,0.23645300535652314,0.3195532747840121,0.38656712090805984,0.411948929199531
0.275,5,80.0,hdac2,0.05083271058592032,0.025163533098738883,0.07856923084448536,0.041230312518098694
0.275,5,80.0,hdac8,0.1997993866510693,0.25158183238781273,0.16428478001327665,0.13779696999736513
0.275,5,80.0,hivpr,0.007111601989624744,0.021873923546594697,0.014738288478784046,0.004450699999162052
0.275,5,80.0,hivrt,0.3001877293881071,0.2554054624492346,0.21785836966797162,0.15052680885313147
0.275,5,80.0,igf1r,0.21707565990328598,0.16672700126404014,0.2267756943549158,0.19038234303589346
0.275,5,80.0,ital,0.007272108155238488,0.02480287238061249,0.23169223843685574,0.35196626841685386
0.275,5,80.0,jak2,0.5096750368686983,0.3949333037826559,0.37639505276400803,0.2693895586828109
0.275,5,80.0,kif11,0.10572427930621624,0.13175983537363214,0.003883093554761727,-0.0020605199210324693
0.275,5,80.0,kit,0.12546509308360326,0.12810265166977364,0.15896691007811864,0.14327680034965382
0.275,5,80.0,kpcb,0.2071842439347868,0.18213620136391123,0.059445576328542304,0.00922611445891595
0.275,5,80.0,lck,0.32308609520857284,0.3303495482080474,0.23176847202511014,0.19350627504852758
0.275,5,80.0,mapk2,0.47219352774387663,0.48591906259766854,0.4940512914244777,0.462288679322543
0.275,5,80.0,mcr,0.2905793551562215,0.2946045244864799,0.39689657806570317,0.38527836826945444
0.275,5,80.0,met,0.15102593258490113,0.15046870336517335,0.16101304270512262,0.12344418966083685
0.275,5,80.0,mk01,0.14745948153671845,0.1487642990824335,0.12057445681944426,0.08751923849586003
0.275,5,80.0,mk10,0.2935420680903117,0.34049742843085706,0.21681645075547254,0.20056145398605305
0.275,5,80.0,mk14,0.350865511909913,0.32944880127817283,0.3527982880691197,0.3432893578400311
0.275,5,80.0,mmp13,0.32740259670201494,0.22236551146318453,0.3642095924969446,0.3093408652325958
0.275,5,80.0,mp2k1,0.1200223844994015,0.10652693515220753,0.07727686535681681,0.033016220596198846
0.275,5,80.0,nos1,0.3011447888505052,0.19752341040128857,0.31832913049312,0.2380337328597383
0.275,5,80.0,pa2ga,-0.0213208665665979,-0.038427018515584374,-0.08359577818977634,-0.0949407641980814
0.275,5,80.0,parp1,0.7196821638700369,0.7389183458396353,0.6632305299547617,0.5317402939612782
0.275,5,80.0,pde5a,0.21921981149522832,0.13069468725591946,0.27788899866080596,0.23360171181834516
0.275,5,80.0,pgh1,0.09290696990421869,0.089764905649198,0.10699256004190243,0.09180956439860574
0.275,5,80.0,pgh2,0.08198579451542819,0.1125924221773938,0.1097029460755026,0.11756793076891392
0.275,5,80.0,plk1,0.26009580818058614,0.33586452448686616,0.1674069326979551,0.11685640898689842
0.275,5,80.0,pnph,0.6261421974782315,0.3558461980853618,0.6895708278017684,0.6153335995210455
0.275,5,80.0,ppara,0.24829861411339363,0.21724767404297718,0.2797626213104839,0.25324549666783047
0.275,5,80.0,pparg,0.1553542260458787,0.14355686932483613,0.14376081678570446,0.11335416584023424
0.275,5,80.0,prgr,0.2844004143114286,0.3015443585481215,0.24343348460401087,0.21298036769551176
0.275,5,80.0,ptn1,0.25219887413965647,0.30488453440579677,0.22139871090162683,0.21400055132278606
0.275,5,80.0,pyrd,0.06733935644455089,0.07397537349972022,0.06144827705266381,0.06111058185615434
0.275,5,80.0,rock1,0.5269622129900174,0.5679773116327338,0.5944904355541357,0.5019410321059313
0.275,5,80.0,src,0.11954245261420153,0.17904790935118936,0.11335394045932723,0.12158772281386201
0.275,5,80.0,thrb,0.42636305146352943,0.32161428788794794,0.4028855090487317,0.2921512659153281
0.275,5,80.0,try1,0.31469755766212903,0.2132471365383548,0.26450839200592446,0.18878547417680946
0.275,5,80.0,tryb1,0.3449130892034935,0.4695498476090849,0.49593182207202136,0.32008150658110224
0.275,5,80.0,tysy,0.2835730952926418,0.2406545145293552,0.2842806031903279,0.22718354595075163
0.275,5,80.0,urok,0.5175589493994851,0.33627375828758566,0.48131863156755034,0.38499422883920137
0.275,5,80.0,vgfr2,0.0887252288746587,0.09888824381420629,0.12163370528359999,0.13695401345262084
0.275,10,10.0,aa2ar,0.39085154438110525,0.29015949840268673,0.4008473828123006,0.3167111118342059
0.275,10,10.0,abl1,0.2821754366535607,0.305654674468142,0.2891108112572095,0.3201614164354057
0.275,10,10.0,ace,0.1544518216443563,0.13917108389440103,0.17587055644901092,0.166786945862644
0.275,10,10.0,aces,0.06412077769855792,0.08567115585097414,0.07227340028525393,0.09355033419704897
0.275,10,10.0,ada17,0.1477413411811971,0.0762360750837234,0.1295348628727842,0.0615680335712321
0.275,10,10.0,adrb1,0.2979943597388762,0.08033542887968728,0.2887461868502443,0.0841545776275066
0.275,10,10.0,adrb2,0.2784189480175133,0.1335752492671857,0.26616183396648607,0.15477636063294253
0.275,10,10.0,akt1,0.10904729071404093,0.14763257199317043,0.12763862041481253,0.1727641606441776
0.275,10,10.0,akt2,0.5740905214058244,0.5686953638416493,0.5666032517179015,0.6547359481557987
0.275,10,10.0,aldr,0.04026940883367283,0.03652092517466308,0.07318099354255267,0.08434332554184247
0.275,10,10.0,andr,0.21102828533346513,0.24780585286141435,0.2188074791009948,0.2634275404927778
0.275,10,10.0,aofb,0.12868226297263377,0.10513125264677312,0.13935813481999854,0.11857644209544638
0.275,10,10.0,bace1,0.1947770812963721,0.1296438838925013,0.20440285308646344,0.1416135264866563
0.275,10,10.0,braf,0.22404156632020975,0.21131425442159493,0.2685200613763563,0.2787096230269335
0.275,10,10.0,cah2,-0.03591421503955561,-0.00823714149409191,-0.001214918743032381,0.041536325249279846
0.275,10,10.0,casp3,0.10552094094053108,0.08799505644063194,0.11238301831115997,0.10025446009285302
0.275,10,10.0,cdk2,0.3497758805142087,0.2821132319330196,0.354000717239181,0.29120335036014444
0.275,10,10.0,cp2c9,0.022077714095827268,0.029670356978394995,0.041765166855484134,0.05690659655023025
0.275,10,10.0,cp3a4,0.11154522095405602,0.17812471940406277,0.1163363804944078,0.18024753581934544
0.275,10,10.0,csf1r,0.12027882333940601,0.10720108599740816,0.1358900498531159,0.13998551411092505
0.275,10,10.0,def,0.43208960290145826,0.5420251794874253,0.46652432932379573,0.5432893280865965
0.275,10,10.0,dhi1,0.135517271247611,0.1194169308254089,0.1636551819044883,0.15058524027764683
0.275,10,10.0,dpp4,0.30938632789017617,0.300748135394188,0.3539642980230517,0.36779531088527284
0.275,10,10.0,drd3,0.11371650521349053,0.07474105942383069,0.131348984249673,0.10051093664082748
0.275,10,10.0,dyr,0.5387776723069502,0.20948250387937797,0.5253224034574983,0.255353993339959
0.275,10,10.0,egfr,0.22097146054065747,0.1337763148522923,0.22902993825124168,0.1562361011515951
0.275,10,10.0,esr1,0.412560419729077,0.32471626368024775,0.3933022807959598,0.29411044160340866
0.275,10,10.0,esr2,0.48988637857486117,0.3751211940179774,0.4959171354380585,0.34767036312921185
0.275,10,10.0,fa10,0.4309257284330862,0.42204235511966226,0.4515648788313477,0.4602653242786004
0.275,10,10.0,fgfr1,0.19351011499911663,0.11060001732210428,0.21864468498320497,0.14752135106250627
0.275,10,10.0,fnta,0.050940116894552315,0.130626145496808,0.06476957679472115,0.1492509726733269
0.275,10,10.0,gcr,0.1477714213957551,0.10678279510771801,0.14510714299661784,0.10478659429570691
0.275,10,10.0,glcm,0.2018933907319422,0.1490522203374273,0.21249324376852288,0.1838744273054103
0.275,10,10.0,grik1,0.3418487858593333,0.3195532747840121,0.38188039200794344,0.40318381809902304
0.275,10,10.0,hdac2,0.04843547288169677,0.025163533098738883,0.050231534201528615,0.026235481280698875
0.275,10,10.0,hdac8,0.18413608070030243,0.25158183238781273,0.1849538171558573,0.2592060082398206
0.275,10,10.0,hivpr,0.0061097590846492964,0.021873923546594697,0.00838750189334797,0.021957153299011635
0.275,10,10.0,hivrt,0.29049452347768784,0.2554054624492346,0.28464876873336387,0.2392466885941784
0.275,10,10.0,igf1r,0.24736289567680061,0.16672700126404014,0.265551562867434,0.19491542508811677
0.275,10,10.0,ital,0.008694963037735814,0.02480287238061249,0.03723851200242134,0.06406469135241741
0.275,10,10.0,jak2,0.5121298972395628,0.3949333037826559,0.5122924510714969,0.41765077667487455
0.275,10,10.0,kif11,0.10187318380296766,0.13175983537363214,0.08434611491611556,0.0988771378037906
0.275,10,10.0,kit,0.13587628705945107,0.12810265166977364,0.14757071786522216,0.1473129765253907
0.275,10,10.0,kpcb,0.20890551611861805,0.18213620136391123,0.1863274527812159,0.14998785723428648
0.275,10,10.0,lck,0.3129372781544935,0.3303495482080474,0.3192791708991397,0.33451750332771785
0.275,10,10.0,mapk2,0.4729320930626672,0.48591906259766854,0.4843471376370931,0.5190333611859442
0.275,10,10.0,mcr,0.38180162817720475,0.32187807067466084,0.4214832760083323,0.3664382208964149
0.275,10,10.0,met,0.1658552683995159,0.15046870336517335,0.17686912069230565,0.1633758543391451
0.275,10,10.0,mk01,0.1227108930365034,0.1487642990824335,0.11496637187385975,0.1471824871272203
0.275,10,10.0,mk10,0.26933683997149643,0.34049742843085706,0.27311927874491826,0.3349262616535784
0.275,10,10.0,mk14,0.34174280971732524,0.32944880127817283,0.36056884097997627,0.34959649463264625
0.275,10,10.0,mmp13,0.3492298978027667,0.22236551146318453,0.3628666052281999,0.2511962197215253
0.275,10,10.0,mp2k1,0.10392198259085386,0.10652693515220753,0.09958274121038871,0.09133819202547414
0.275,10,10.0,nos1,0.31916072585005006,0.19752341040128857,0.34188687716568833,0.22961882497827504
0.275,10,10.0,pa2ga,-0.01744009808400296,-0.038427018515584374,-0.03968076619737251,-0.07293220209326164
0.275,10,10.0,parp1,0.7305366285179415,0.7389183458396353,0.7498407875089891,0.7407098520414227
0.275,10,10.0,pde5a,0.22386387338074173,0.13069468725591946,0.24088622399017937,0.14978176580721173
0.275,10,10.0,pgh1,0.08910450580443088,0.089764905649198,0.09835767437513696,0.09696836111837777
0.275,10,10.0,pgh2,0.08243278442711507,0.1125924221773938,0.0895856753596453,0.1273276846031936
0.275,10,10.0,plk1,0.27992495885591373,0.33586452448686616,0.29533938879165,0.2863220548160206
0.275,10,10.0,pnph,0.5684516685857278,0.3558461980853618,0.6059140197221761,0.45361178216050924
0.275,10,10.0,ppara,0.24944284847649578,0.21724767404297718,0.25502406608571243,0.21886265510132932
0.275,10,10.0,pparg,0.15026771165963895,0.14355686932483613,0.1492186925590703,0.14270972765156614
0.275,10,10.0,prgr,0.3021267863346481,0.3015443585481215,0.31062083590762707,0.31275724842884134
0.275,10,10.0,ptn1,0.2743817921118345,0.30488453440579677,0.2804055363319745,0.3255662388613425
0.275,10,10.0,pyrd,0.08342686497002771,0.07397537349972022,0.09238638256492124,0.08630638169533955
0.275,10,10.0,rock1,0.5064323551617408,0.5679773116327338,0.5539736025955249,0.6183630287829635
0.275,10,10.0,src,0.12696785328785204,0.17904790935118936,0.13326023743250506,0.1805168212234859
0.275,10,10.0,thrb,0.422516191502356,0.32161428788794794,0.4415504515481247,0.35361279374511967
0.275,10,10.0,try1,0.2910741182017641,0.2132471365383548,0.30695656601075355,0.23431865107531563
0.275,10,10.0,tryb1,0.49983949517028703,0.4695498476090849,0.5633545489716251,0.5163056172938271
0.275,10,10.0,tysy,0.2377206903899421,0.2406545145293552,0.25548504500992025,0.3005586668620962
0.275,10,10.0,urok,0.5154285995481926,0.33627375828758566,0.5382632456667215,0.326066592586534
0.275,10,10.0,vgfr2,0.08975933427213527,0.09888824381420629,0.10215882664420872,0.11741880522485115
0.275,10,15.0,aa2ar,0.39085154438110525,0.29015949840268673,0.4020662208196363,0.32440559486091053
0.275,10,15.0,abl1,0.2821754366535607,0.305654674468142,0.29356520186459667,0.32059094773560837
0.275,10,15.0,ace,0.1544518216443563,0.13917108389440103,0.18422266541684568,0.17275784892199228
0.275,10,15.0,aces,0.06412077769855792,0.08567115585097414,0.07639308451860613,0.09805860014709902
0.275,10,15.0,ada17,0.1477413411811971,0.0762360750837234,0.12348517550182678,0.051641131372771085
0.275,10,15.0,adrb1,0.2979943597388762,0.08033542887968728,0.2860066242289731,0.0847756965906378
0.275,10,15.0,adrb2,0.2784189480175133,0.1335752492671857,0.2630997069803605,0.16439814549629145
0.275,10,15.0,akt1,0.10904729071404093,0.14763257199317043,0.1289108892475103,0.18061085391368198
0.275,10,15.0,akt2,0.5740905214058244,0.5686953638416493,0.589433976830749,0.6566260964580686
0.275,10,15.0,aldr,0.04026940883367283,0.03652092517466308,0.08877457382039361,0.09973726486186399
0.275,10,15.0,andr,0.21102828533346513,0.24780585286141435,0.22177382139216917,0.2649967537128223
0.275,10,15.0,aofb,0.12868226297263377,0.10513125264677312,0.1406236179808355,0.12273659336223341
0.275,10,15.0,bace1,0.1947770812963721,0.1296438838925013,0.20203664152841344,0.1425750453740897
0.275,10,15.0,braf,0.22404156632020975,0.21131425442159493,0.27326687612849865,0.31277551142400706
0.275,10,15.0,cah2,-0.03591421503955561,-0.00823714149409191,0.018090099290327743,0.06555402574357952
0.275,10,15.0,casp3,0.10552094094053108,0.08799505644063194,0.11648463807210638,0.10341902554170077
0.275,10,15.0,cdk2,0.3497758805142087,0.2821132319330196,0.3530091611582881,0.28889119545925523
0.275,10,15.0,cp2c9,0.022077714095827268,0.029670356978394995,0.0485284206041613,0.06704460612460436
0.275,10,15.0,cp3a4,0.11154522095405602,0.17812471940406277,0.11797494442429854,0.1801037397881195
0.275,10,15.0,csf1r,0.12027882333940601,0.10720108599740816,0.14604192866026475,0.1509646676281373
0.275,10,15.0,def,0.43208960290145826,0.5420251794874253,0.46182177268868674,0.55563380675002
0.275,10,15.0,dhi1,0.135517271247611,0.1194169308254089,0.17290996954764656,0.16407835491364425
0.275,10,15.0,dpp4,0.30938632789017617,0.300748135394188,0.37303087514656186,0.38706351718506965
0.275,10,15.0,drd3,0.11371650521349053,0.07474105942383069,0.13896033898369636,0.11033107114720837
0.275,10,15.0,dyr,0.5387776723069502,0.20948250387937797,0.48925106284299025,0.26055247477556587
0.275,10,15.0,egfr,0.22097146054065747,0.1337763148522923,0.23441685262760587,0.1635186538054741
0.275,10,15.0,esr1,0.412560419729077,0.32471626368024775,0.3790217375408534,0.28517690225552417
0.275,10,15.0,esr2,0.48988637857486117,0.3751211940179774,0.4660742404463155,0.33366279584581865
0.275,10,15.0,fa10,0.4309257284330862,0.42204235511966226,0.45828724447780217,0.4724031578854996
0.275,10,15.0,fgfr1,0.19351011499911663,0.11060001732210428,0.22713207719381084,0.16261842485105443
0.275,10,15.0,fnta,0.050940116894552315,0.130626145496808,0.07202884709502007,0.15580671393702578
0.275,10,15.0,gcr,0.1477714213957551,0.10678279510771801,0.1444164020061039,0.10348272568492045
0.275,10,15.0,glcm,0.2018933907319422,0.1490522203374273,0.21314682346849503,0.18390949899851264
0.275,10,15.0,grik1,0.3418487858593333,0.3195532747840121,0.4094619119525124,0.4194985963404494
0.275,10,15.0,hdac2,0.04843547288169677,0.025163533098738883,0.0515758479446991,0.027383227092486057
0.275,10,15.0,hdac8,0.18413608070030243,0.25158183238781273,0.18727509704597553,0.25404975546770286
0.275,10,15.0,hivpr,0.0061097590846492964,0.021873923546594697,0.011096743881401533,0.022582721741090724
0.275,10,15.0,hivrt,0.29049452347768784,0.2554054624492346,0.2821218149848227,0.2315281305574572
0.275,10,15.0,igf1r,0.24736289567680061,0.16672700126404014,0.271261550430177,0.20891410687176187
0.275,10,15.0,ital,0.008694963037735814,0.02480287238061249,0.05201986662205521,0.08910019238812483
0.275,10,15.0,jak2,0.5121298972395628,0.3949333037826559,0.5072698889325097,0.41830217960962807
0.275,10,15.0,kif11,0.10187318380296766,0.13175983537363214,0.07455644162122614,0.08365831791672804
0.275,10,15.0,kit,0.13587628705945107,0.12810265166977364,0.15254679344441677,0.15734620310570785
0.275,10,15.0,kpcb,0.20890551611861805,0.18213620136391123,0.17016291579186843,0.130525890657556
0.275,10,15.0,lck,0.3129372781544935,0.3303495482080474,0.3175254719454159,0.3308269166808052
0.275,10,15.0,mapk2,0.4729320930626672,0.48591906259766854,0.48533789378850734,0.5188776134833725
0.275,10,15.0,mcr,0.38180162817720475,0.32187807067466084,0.438765295728137,0.3833941271287868
0.275,10,15.0,met,0.1658552683995159,0.15046870336517335,0.17826090223804725,0.1672331000458394
0.275,10,15.0,mk01,0.1227108930365034,0.1487642990824335,0.11044563006727667,0.13688081898740695
0.275,10,15.0,mk10,0.26933683997149643,0.34049742843085706,0.27150374647440007,0.3303735277293901
0.275,10,15.0,mk14,0.34174280971732524,0.32944880127817283,0.3690970362686345,0.35848320745098594
0.275,10,15.0,mmp13,0.3492298978027667,0.22236551146318453,0.36897429497259776,0.2657870497170091
0.275,10,15.0,mp2k1,0.10392198259085386,0.10652693515220753,0.0941339900858569,0.08088031557944306
0.275,10,15.0,nos1,0.31916072585005006,0.19752341040128857,0.3500592186549488,0.240425392826462
0.275,10,15.0,pa2ga,-0.01744009808400296,-0.038427018515584374,-0.04600589328477503,-0.07898791893313302
0.275,10,15.0,parp1,0.7305366285179415,0.7389183458396353,0.7531102532952795,0.725608719263222
0.275,10,15.0,pde5a,0.22386387338074173,0.13069468725591946,0.24722346774371692,0.15903487715556566
0.275,10,15.0,pgh1,0.08910450580443088,0.089764905649198,0.10021980461595811,0.0979016591213506
0.275,10,15.0,pgh2,0.08243278442711507,0.1125924221773938,0.09200199566115246,0.1311281483810992
0.275,10,15.0,plk1,0.27992495885591373,0.33586452448686616,0.2792729902475991,0.2590862883743993
0.275,10,15.0,pnph,0.5684516685857278,0.3558461980853618,0.6293112778187575,0.4988947874644579
0.275,10,15.0,ppara,0.24944284847649578,0.21724767404297718,0.25881810066311367,0.22667527539683308
0.275,10,15.0,pparg,0.15026771165963895,0.14355686932483613,0.15105273415585138,0.14157428544654643
0.275,10,15.0,prgr,0.3021267863346481,0.3015443585481215,0.300537975446679,0.3135959960638285
0.275,10,15.0,ptn1,0.2743817921118345,0.30488453440579677,0.2833509422999386,0.3274351212189079
0.275,10,15.0,pyrd,0.08342686497002771,0.07397537349972022,0.09467865566004324,0.09312737683310632
0.275,10,15.0,rock1,0.5064323551617408,0.5679773116327338,0.5617088357500646,0.6391596103541314
0.275,10,15.0,src,0.12696785328785204,0.17904790935118936,0.1323037268611767,0.17830755900906842
0.275,10,15.0,thrb,0.422516191502356,0.32161428788794794,0.4438598101411587,0.35364153017597555
0.275,10,15.0,try1,0.2910741182017641,0.2132471365383548,0.3098950366659581,0.2389346628012255
0.275,10,15.0,tryb1,0.49983949517028703,0.4695498476090849,0.5666827352119398,0.5091097905865981
0.275,10,15.0,tysy,0.2377206903899421,0.2406545145293552,0.25840595194683014,0.3212463752795778
0.275,10,15.0,urok,0.5154285995481926,0.33627375828758566,0.5508374389895948,0.33355205262724097
0.275,10,15.0,vgfr2,0.08975933427213527,0.09888824381420629,0.10683957664857706,0.12426899605658977
0.275,10,20.0,aa2ar,0.39085154438110525,0.29015949840268673,0.4019300007495937,0.33159628169741817
0.275,10,20.0,abl1,0.2821754366535607,0.305654674468142,0.2959497813694979,0.31294963954114363
0.275,10,20.0,ace,0.1544518216443563,0.13917108389440103,0.18836681754412657,0.17652583746741782
0.275,10,20.0,aces,0.06412077769855792,0.08567115585097414,0.07977025808894153,0.10466400638382747
0.275,10,20.0,ada17,0.1477413411811971,0.0762360750837234,0.1190977013930492,0.0459752374985231
0.275,10,20.0,adrb1,0.2979943597388762,0.08033542887968728,0.28154307359021447,0.0864502524106221
0.275,10,20.0,adrb2,0.2784189480175133,0.1335752492671857,0.2506754654830134,0.16893813109758155
0.275,10,20.0,akt1,0.10904729071404093,0.14763257199317043,0.13446793214281427,0.1852022348293148
0.275,10,20.0,akt2,0.5740905214058244,0.5686953638416493,0.6066724861500872,0.6260675974935507
0.275,10,20.0,aldr,0.04026940883367283,0.03652092517466308,0.10148644725922415,0.11377942997763191
0.275,10,20.0,andr,0.21102828533346513,0.24780585286141435,0.22179818255482617,0.2676917308800076
0.275,10,20.0,aofb,0.12868226297263377,0.10513125264677312,0.14449670073657483,0.1261621853413551
0.275,10,20.0,bace1,0.1947770812963721,0.1296438838925013,0.20545925555842387,0.1425469356073444
0.275,10,20.0,braf,0.22404156632020975,0.21131425442159493,0.29068896927786847,0.3413024673990659
0.275,10,20.0,cah2,-0.03591421503955561,-0.00823714149409191,0.03633645819225238,0.09182235787585682
0.275,10,20.0,casp3,0.10552094094053108,0.08799505644063194,0.12347087759827233,0.11072266802364135
0.275,10,20.0,cdk2,0.3497758805142087,0.2821132319330196,0.35147276525126114,0.28366696616229825
0.275,10,20.0,cp2c9,0.022077714095827268,0.029670356978394995,0.0540268561764391,0.07412598713908206
0.275,10,20.0,cp3a4,0.11154522095405602,0.17812471940406277,0.11926295124684964,0.17714307436489582
0.275,10,20.0,csf1r,0.12027882333940601,0.10720108599740816,0.15303828080996454,0.16350162535276283
0.275,10,20.0,def,0.43208960290145826,0.5420251794874253,0.46544129832882186,0.5596066387460593
0.275,10,20.0,dhi1,0.135517271247611,0.1194169308254089,0.18224413735541517,0.17491425261153132
0.275,10,20.0,dpp4,0.30938632789017617,0.300748135394188,0.3885890415966857,0.39802071755815244
0.275,10,20.0,drd3,0.11371650521349053,0.07474105942383069,0.14625763805132982,0.1212184907857244
0.275,10,20.0,dyr,0.5387776723069502,0.20948250387937797,0.4680873456183525,0.2676458225531618
0.275,10,20.0,egfr,0.22097146054065747,0.1337763148522923,0.23744387953164758,0.17115043949593448
0.275,10,20.0,esr1,0.412560419729077,0.32471626368024775,0.3797320770289807,0.27300660107601177
0.275,10,20.0,esr2,0.48988637857486117,0.3751211940179774,0.44655317160966046,0.31915046625479293
0.275,10,20.0,fa10,0.4309257284330862,0.42204235511966226,0.4602087695952129,0.48039431233883984
0.275,10,20.0,fgfr1,0.19351011499911663,0.11060001732210428,0.22923182120912813,0.17268609039462623
0.275,10,20.0,fnta,0.050940116894552315,0.130626145496808,0.07919726164115137,0.16339106193256234
0.275,10,20.0,gcr,0.1477714213957551,0.10678279510771801,0.14149125971984933,0.1026928050332783
0.275,10,20.0,glcm,0.2018933907319422,0.1490522203374273,0.20597807399082937,0.17857503022400703
0.275,10,20.0,grik1,0.3418487858593333,0.3195532747840121,0.422802089944376,0.44429738608708574
0.275,10,20.0,hdac2,0.04843547288169677,0.025163533098738883,0.052599469606618626,0.027832992756975112
0.275,10,20.0,hdac8,0.18413608070030243,0.25158183238781273,0.18732582353289878,0.24682689345031414
0.275,10,20.0,hivpr,0.0061097590846492964,0.021873923546594697,0.012896035778440057,0.021975539935098896
0.275,10,20.0,hivrt,0.29049452347768784,0.2554054624492346,0.2759377991022167,0.22357057058681287
0.275,10,20.0,igf1r,0.24736289567680061,0.16672700126404014,0.2740646958232654,0.22060329001519002
0.275,10,20.0,ital,0.008694963037735814,0.02480287238061249,0.06516240174292559,0.11795513299342583
0.275,10,20.0,jak2,0.5121298972395628,0.3949333037826559,0.4982129204407202,0.41826350763067294
0.275,10,20.0,kif11,0.10187318380296766,0.13175983537363214,0.07094381427857487,0.06545507241433152
